analysis_area_id	month	year	monthly_factor
177	10	2015	0.79
177	11	2015	0.28
177	12	2015	0.24
177	1	2016	0.43
177	2	2016	0.63
177	3	2016	0.74
177	4	2016	1.36
177	5	2016	1.46
177	6	2016	1.61
177	7	2016	1.63
177	8	2016	1.55
177	9	2016	1.08
177	10	2016	0.61
177	11	2016	0.59
177	12	2016	0.29
178	1	2014	0.69
178	2	2014	0.67
178	3	2014	0.88
178	4	2014	1.09
178	5	2014	1.19
178	6	2014	1.58
178	7	2014	1.30
178	8	2014	1.27
178	9	2014	1.08
178	10	2014	0.82
178	11	2014	0.73
178	12	2014	0.64
178	1	2015	0.04
178	2	2015	0.04
178	3	2015	0.48
178	4	2015	3.49
178	5	2015	0.47
178	6	2015	0.06
178	7	2015	0.06
178	8	2015	0.06
178	9	2015	0.05
178	10	2015	0.04
178	11	2015	0.04
178	12	2015	5.10
178	1	2016	9.65
178	2	2016	0.13
178	3	2016	0.13
178	4	2016	0.15
178	5	2016	0.18
178	6	2016	0.26
178	7	2016	0.21
178	8	2016	0.26
178	9	2016	0.15
178	10	2016	0.12
178	11	2016	0.12
178	12	2016	0.08
179	1	2014	0.63
179	2	2014	0.54
179	3	2014	0.72
179	4	2014	0.94
179	5	2014	1.46
179	6	2014	1.35
179	7	2014	1.36
179	8	2014	1.20
179	9	2014	1.22
179	10	2014	1.02
179	11	2014	0.90
179	12	2014	0.74
179	1	2015	0.39
179	2	2015	0.44
179	3	2015	0.50
179	4	2015	0.61
179	5	2015	0.69
179	6	2015	0.70
179	7	2015	0.70
179	8	2015	0.61
179	9	2015	0.51
179	10	2015	0.47
179	11	2015	0.31
179	12	2015	7.64
180	1	2014	0.45
180	2	2014	0.42
180	3	2014	0.61
180	4	2014	0.78
180	5	2014	1.34
180	6	2014	2.59
180	7	2014	1.69
180	8	2014	1.83
180	9	2014	0.97
180	10	2014	0.49
180	11	2014	0.46
180	12	2014	0.42
180	1	2015	0.65
180	2	2015	0.62
180	3	2015	0.72
180	4	2015	0.97
180	5	2015	1.30
180	6	2015	1.21
180	7	2015	1.53
180	8	2015	1.41
180	9	2015	1.08
180	10	2015	0.86
180	11	2015	0.71
180	12	2015	0.88
181	1	2014	0.60
181	2	2014	0.52
181	3	2014	0.71
181	4	2014	0.98
181	5	2014	1.44
181	6	2014	1.48
181	7	2014	1.61
181	8	2014	1.44
181	9	2014	1.26
181	10	2014	0.90
181	11	2014	0.70
181	12	2014	0.53
181	1	2016	0.58
181	2	2016	0.74
181	3	2016	0.78
181	4	2016	1.31
181	5	2016	1.51
181	6	2016	1.45
181	7	2016	1.49
181	8	2016	1.24
181	9	2016	1.18
181	10	2016	0.73
181	11	2016	0.74
181	12	2016	0.43
182	1	2014	0.63
182	2	2014	0.57
182	3	2014	0.77
182	4	2014	1.08
182	5	2014	1.21
182	6	2014	1.25
182	7	2014	1.41
182	8	2014	2.00
182	9	2014	1.10
182	10	2014	0.75
182	11	2014	0.67
182	12	2014	0.55
182	1	2016	0.60
182	2	2016	0.74
182	3	2016	0.83
182	4	2016	1.22
182	5	2016	1.15
182	6	2016	1.24
182	7	2016	1.41
182	8	2016	1.92
182	9	2016	1.10
182	10	2016	0.69
182	11	2016	0.69
182	12	2016	0.46
183	1	2013	0.58
183	2	2013	0.72
183	3	2013	0.85
183	4	2013	0.93
183	5	2013	1.41
183	6	2013	1.33
183	7	2013	1.49
183	8	2013	1.35
183	9	2013	1.09
183	10	2013	1.01
183	11	2013	0.84
183	12	2013	0.60
183	1	2014	0.72
183	2	2014	0.62
183	3	2014	0.72
183	4	2014	1.04
183	5	2014	1.43
183	6	2014	1.36
183	7	2014	1.41
183	8	2014	1.36
183	9	2014	1.19
183	10	2014	0.97
183	11	2014	0.80
183	12	2014	0.62
183	1	2015	0.77
183	2	2015	0.78
183	3	2015	0.79
183	4	2015	1.03
183	5	2015	1.36
183	6	2015	1.40
183	7	2015	1.35
183	8	2015	1.27
183	9	2015	1.13
183	10	2015	1.00
183	11	2015	0.79
183	12	2015	0.57
183	1	2016	0.67
183	2	2016	0.79
183	3	2016	0.81
183	4	2016	1.17
183	5	2016	1.39
183	6	2016	1.32
183	7	2016	1.33
183	8	2016	1.32
183	9	2016	1.19
183	10	2016	0.86
183	11	2016	0.89
183	12	2016	0.52
184	1	2016	0.48
184	2	2016	0.68
184	3	2016	0.76
184	4	2016	1.35
184	5	2016	1.46
184	6	2016	1.50
184	7	2016	1.51
184	8	2016	1.51
184	9	2016	1.09
184	10	2016	0.68
184	11	2016	0.64
184	12	2016	0.32
185	1	2016	0.52
185	2	2016	0.63
185	3	2016	0.73
185	4	2016	1.12
185	5	2016	1.46
185	6	2016	1.54
185	7	2016	1.66
185	8	2016	1.52
185	9	2016	1.15
185	10	2016	0.67
185	11	2016	0.57
185	12	2016	0.39
186	1	2014	0.56
186	2	2014	0.46
186	3	2014	0.68
186	4	2014	1.13
186	5	2014	1.52
186	6	2014	1.50
186	7	2014	1.69
186	8	2014	1.43
186	9	2014	1.14
186	10	2014	0.80
186	11	2014	0.63
186	12	2014	0.50
186	1	2015	0.67
186	2	2015	0.65
186	3	2015	0.88
186	4	2015	1.16
186	5	2015	1.55
186	6	2015	1.66
186	7	2015	1.44
186	8	2015	1.28
186	9	2015	0.99
186	10	2015	0.80
186	11	2015	0.51
186	12	2015	0.37
187	1	2014	0.58
187	2	2014	0.53
187	3	2014	0.71
187	4	2014	1.25
187	5	2014	1.28
187	6	2014	0.98
187	7	2014	1.33
187	8	2014	2.38
187	9	2014	1.24
187	10	2014	0.71
187	11	2014	0.55
187	12	2014	0.45
187	1	2015	0.64
187	2	2015	0.68
187	3	2015	0.87
187	4	2015	1.32
187	5	2015	2.21
187	6	2015	1.22
187	7	2015	0.86
187	8	2015	1.46
187	9	2015	1.12
187	10	2015	0.76
187	11	2015	0.50
187	12	2015	0.38
188	1	2014	0.83
188	2	2014	0.98
188	3	2014	1.00
188	4	2014	1.00
188	5	2014	0.97
188	6	2014	0.99
188	7	2014	1.22
188	8	2014	1.02
188	9	2014	1.08
188	10	2014	1.20
188	11	2014	1.02
188	12	2014	0.94
188	1	2015	2.67
188	2	2015	1.01
188	3	2015	0.84
188	4	2015	0.78
188	5	2015	1.02
188	6	2015	1.10
188	7	2015	1.02
188	8	2015	1.00
188	9	2015	1.01
188	10	2015	0.75
188	11	2015	0.57
188	12	2015	0.40
189	1	2016	0.37
189	2	2016	0.57
189	3	2016	0.70
189	4	2016	1.40
189	5	2016	1.45
189	6	2016	1.66
189	7	2016	1.74
189	8	2016	1.55
189	9	2016	1.15
189	10	2016	0.58
189	11	2016	0.52
189	12	2016	0.22
190	1	2016	0.64
190	2	2016	0.81
190	3	2016	0.89
190	4	2016	1.28
190	5	2016	1.27
190	6	2016	1.29
190	7	2016	1.45
190	8	2016	1.21
190	9	2016	1.10
190	10	2016	0.76
190	11	2016	0.78
190	12	2016	0.50
196	1	2011	0.60
196	2	2011	4.12
196	3	2011	1.03
196	4	2011	1.28
196	5	2011	0.89
196	6	2011	0.25
196	7	2011	0.13
196	8	2011	0.15
196	9	2011	0.23
196	10	2011	0.95
196	11	2011	1.48
196	12	2011	1.36
197	1	2008	0.97
197	2	2008	1.42
197	3	2008	1.14
197	4	2008	1.16
197	5	2008	1.22
197	6	2008	1.05
197	7	2008	0.75
197	8	2008	0.61
197	9	2008	1.19
197	10	2008	0.98
197	11	2008	0.86
197	12	2008	0.77
197	1	2010	1.01
197	2	2010	1.20
197	3	2010	1.41
197	4	2010	1.39
197	5	2010	1.28
197	6	2010	1.11
197	7	2010	0.80
197	8	2010	0.79
197	9	2010	0.76
197	10	2010	0.84
197	11	2010	0.69
197	12	2010	0.57
199	1	2010	0.74
199	2	2010	1.09
199	3	2010	0.98
199	4	2010	1.00
199	5	2010	1.06
199	6	2010	1.28
199	7	2010	1.41
199	8	2010	1.39
199	9	2010	1.11
199	10	2010	0.77
199	11	2010	0.57
199	12	2010	0.45
199	1	2011	0.84
199	2	2011	0.87
199	3	2011	0.84
199	4	2011	0.98
199	5	2011	1.14
199	6	2011	1.24
199	7	2011	1.51
199	8	2011	1.61
199	9	2011	1.29
199	10	2011	0.86
199	11	2011	0.53
199	12	2011	0.11
201	1	2010	0.88
201	2	2010	1.00
201	3	2010	1.06
201	4	2010	1.19
201	5	2010	0.94
201	6	2010	1.06
201	8	2010	1.05
201	9	2010	1.02
201	10	2010	0.97
201	11	2010	0.75
201	12	2010	0.68
202	1	2009	0.79
202	2	2009	0.86
202	3	2009	0.88
202	4	2009	1.06
202	5	2009	1.21
202	6	2009	1.72
202	7	2009	1.36
202	8	2009	0.94
202	9	2009	1.09
202	10	2009	0.92
202	11	2009	0.74
202	12	2009	0.46
203	1	2009	0.96
203	2	2009	0.89
203	3	2009	0.94
203	4	2009	2.01
203	5	2009	1.09
203	6	2009	1.00
203	7	2009	1.00
203	8	2009	0.98
203	9	2009	0.94
203	10	2009	0.85
203	11	2009	0.59
203	12	2009	0.62
203	1	2010	0.89
203	2	2010	0.96
203	3	2010	0.93
203	4	2010	2.26
203	5	2010	0.87
203	6	2010	0.87
203	7	2010	0.93
203	8	2010	0.98
203	9	2010	0.97
203	10	2010	0.81
203	11	2010	0.73
203	12	2010	0.66
203	1	2011	0.83
203	2	2011	1.10
203	3	2011	1.06
203	4	2011	1.58
203	5	2011	1.30
203	6	2011	1.11
203	7	2011	1.23
203	8	2011	1.00
203	9	2011	0.78
203	10	2011	0.69
203	11	2011	0.73
203	12	2011	0.67
204	1	2010	0.84
204	2	2010	1.04
204	3	2010	0.99
204	4	2010	0.96
204	5	2010	1.20
204	6	2010	1.17
204	7	2010	1.21
204	8	2010	1.18
204	9	2010	1.17
204	10	2010	1.09
204	11	2010	0.74
204	12	2010	0.55
206	1	2011	0.72
206	2	2011	0.70
206	3	2011	1.01
206	4	2011	1.42
206	5	2011	1.56
206	6	2011	1.45
206	7	2011	1.23
206	8	2011	1.04
206	9	2011	0.80
206	10	2011	0.73
206	11	2011	0.66
206	12	2011	0.60
206	1	2012	0.68
206	2	2012	0.76
206	3	2012	1.13
206	4	2012	1.34
206	5	2012	1.56
206	6	2012	1.33
206	7	2012	1.23
206	8	2012	1.03
206	9	2012	0.99
206	10	2012	0.74
206	11	2012	0.65
206	12	2012	0.46
206	1	2013	0.57
206	2	2013	0.80
206	3	2013	1.17
206	4	2013	1.22
206	5	2013	1.18
206	6	2013	1.40
206	7	2013	1.16
206	8	2013	1.12
206	9	2013	0.87
206	10	2013	1.05
206	11	2013	0.66
206	12	2013	0.56
206	1	2014	0.78
206	2	2014	0.64
206	3	2014	1.06
206	4	2014	1.42
206	5	2014	1.40
206	6	2014	1.27
206	7	2014	1.08
206	8	2014	1.02
206	9	2014	1.02
206	10	2014	0.92
206	11	2014	0.72
206	12	2014	0.58
206	1	2015	0.82
206	2	2015	0.89
206	3	2015	1.55
206	4	2015	1.26
206	5	2015	1.21
206	6	2015	1.00
206	7	2015	0.93
206	8	2015	1.02
206	9	2015	0.99
206	10	2015	0.93
206	11	2015	0.73
206	12	2015	0.49
207	1	2011	0.64
207	2	2011	0.71
207	3	2011	0.74
207	4	2011	1.18
207	5	2011	1.21
207	6	2011	1.53
207	7	2011	1.49
207	8	2011	1.33
207	9	2011	0.89
207	10	2011	0.82
207	11	2011	0.62
207	12	2011	0.60
207	1	2012	0.55
207	2	2012	0.70
207	3	2012	0.91
207	4	2012	1.23
207	5	2012	1.24
207	6	2012	1.34
207	7	2012	1.44
207	8	2012	1.17
207	9	2012	1.18
207	10	2012	0.82
207	11	2012	0.71
207	12	2012	0.41
207	1	2013	0.57
207	2	2013	0.75
207	3	2013	1.01
207	4	2013	1.23
207	5	2013	1.10
207	6	2013	1.23
207	7	2013	1.40
207	8	2013	1.25
207	9	2013	0.79
207	10	2013	1.13
207	11	2013	0.69
207	12	2013	0.40
207	1	2014	0.78
207	2	2014	0.58
207	3	2014	0.99
207	4	2014	1.18
207	5	2014	1.26
207	6	2014	1.32
207	7	2014	1.19
207	8	2014	1.16
207	9	2014	1.02
207	10	2014	0.88
207	11	2014	0.64
207	12	2014	0.54
207	1	2015	0.84
207	2	2015	0.97
207	3	2015	1.22
207	4	2015	1.17
207	5	2015	1.22
207	6	2015	1.11
207	7	2015	0.98
207	8	2015	1.07
207	9	2015	1.05
207	10	2015	0.86
207	11	2015	0.61
207	12	2015	0.36
208	1	2011	0.49
208	2	2011	0.63
208	3	2011	0.83
208	4	2011	1.03
208	5	2011	1.17
208	6	2011	1.45
208	7	2011	1.33
208	8	2011	1.14
208	9	2011	1.16
208	10	2011	1.03
208	11	2011	0.88
208	12	2011	0.81
208	1	2012	0.80
208	2	2012	0.85
208	3	2012	0.91
208	4	2012	1.07
208	5	2012	1.21
208	6	2012	1.29
208	7	2012	1.42
208	8	2012	1.16
208	9	2012	1.04
208	10	2012	0.80
208	11	2012	0.80
208	12	2012	0.61
208	1	2013	0.69
208	2	2013	0.83
208	3	2013	1.07
208	4	2013	1.20
208	5	2013	1.16
208	6	2013	0.91
208	7	2013	1.32
208	8	2013	1.27
208	9	2013	0.92
208	10	2013	1.02
208	11	2013	0.81
208	12	2013	0.63
208	1	2014	0.79
208	2	2014	0.66
208	3	2014	0.86
208	4	2014	1.12
208	5	2014	1.17
208	6	2014	1.30
208	7	2014	1.30
208	8	2014	1.20
208	9	2014	1.10
208	10	2014	0.92
208	11	2014	0.75
208	12	2014	0.69
208	1	2015	0.91
208	2	2015	0.97
208	3	2015	1.12
208	4	2015	1.17
208	5	2015	1.24
208	6	2015	1.17
208	7	2015	1.04
208	8	2015	1.05
208	9	2015	1.08
208	10	2015	0.94
208	11	2015	0.74
208	12	2015	0.46
209	1	2014	0.85
209	2	2014	0.74
209	3	2014	1.12
209	4	2014	1.50
209	5	2014	1.09
209	6	2014	1.13
209	7	2014	1.03
209	8	2014	0.98
209	9	2014	0.95
209	10	2014	0.91
209	11	2014	0.84
209	12	2014	0.76
209	1	2015	1.10
209	2	2015	1.13
209	3	2015	1.34
209	4	2015	1.22
209	5	2015	1.19
209	6	2015	0.95
209	7	2015	0.83
209	8	2015	0.83
209	9	2015	1.08
209	10	2015	0.92
209	11	2015	0.78
209	12	2015	0.47
210	1	2012	0.34
210	2	2012	0.45
210	3	2012	0.42
210	4	2012	0.60
210	5	2012	0.66
210	6	2012	0.74
210	7	2012	0.81
210	8	2012	0.75
210	9	2012	0.72
210	10	2012	0.46
210	11	2012	0.41
210	12	2012	0.29
210	1	2014	0.67
210	2	2014	0.56
210	3	2014	0.91
210	4	2014	1.18
210	5	2014	1.20
210	6	2014	1.35
210	7	2014	1.33
210	8	2014	1.32
210	9	2014	1.16
210	10	2014	0.94
210	11	2014	0.66
210	12	2014	0.56
211	1	2011	0.41
211	2	2011	0.52
211	3	2011	0.43
211	4	2011	0.89
211	5	2011	1.20
211	6	2011	1.56
211	7	2011	1.74
211	8	2011	1.85
211	9	2011	1.34
211	10	2011	0.72
211	11	2011	0.68
211	12	2011	0.66
211	1	2012	0.43
211	2	2012	0.74
211	3	2012	0.62
211	4	2012	0.95
211	5	2012	1.47
211	6	2012	1.52
211	7	2012	1.75
211	8	2012	1.49
211	9	2012	1.60
211	10	2012	0.83
211	11	2012	0.42
211	12	2012	0.12
211	1	2014	0.81
211	2	2014	0.49
211	3	2014	0.90
211	4	2014	1.23
211	5	2014	1.41
211	6	2014	1.64
211	7	2014	1.29
211	8	2014	1.20
211	9	2014	1.20
211	10	2014	0.82
211	11	2014	0.55
211	12	2014	0.32
211	1	2015	0.72
211	2	2015	0.85
211	3	2015	1.23
211	4	2015	1.31
211	5	2015	1.29
211	6	2015	1.05
211	7	2015	0.87
211	8	2015	1.34
211	9	2015	1.44
211	10	2015	1.09
211	11	2015	0.43
211	12	2015	0.13
213	1	2011	0.68
213	2	2011	0.68
213	3	2011	0.72
213	4	2011	1.09
213	5	2011	1.09
213	6	2011	1.40
213	7	2011	1.72
213	8	2011	1.50
213	9	2011	1.06
213	10	2011	0.81
213	11	2011	0.64
213	12	2011	0.59
213	1	2012	0.60
213	2	2012	0.78
213	3	2012	0.95
213	4	2012	1.23
213	5	2012	1.23
213	6	2012	1.40
213	7	2012	1.44
213	8	2012	1.26
213	9	2012	1.11
213	10	2012	0.74
213	11	2012	0.69
213	12	2012	0.52
214	1	2011	0.75
214	2	2011	0.88
214	3	2011	0.75
214	4	2011	0.89
214	5	2011	0.96
214	6	2011	1.32
214	7	2011	1.40
214	8	2011	1.49
214	9	2011	1.09
214	10	2011	0.89
214	11	2011	0.72
214	12	2011	0.78
214	1	2012	0.79
214	2	2012	0.94
214	3	2012	0.83
214	4	2012	1.01
214	5	2012	1.07
214	6	2012	1.25
214	7	2012	1.47
214	8	2012	1.24
214	9	2012	1.08
214	10	2012	0.90
214	11	2012	0.71
214	12	2012	0.57
214	1	2013	0.71
214	2	2013	0.74
214	3	2013	0.86
214	4	2013	0.98
214	5	2013	1.01
214	6	2013	1.45
214	7	2013	1.43
214	8	2013	1.23
214	9	2013	1.05
214	10	2013	0.92
214	11	2013	0.68
214	12	2013	0.62
216	1	2012	0.65
216	2	2012	0.75
216	3	2012	0.81
216	4	2012	1.15
216	5	2012	1.31
216	6	2012	1.29
216	7	2012	1.38
216	8	2012	1.26
216	9	2012	1.16
216	10	2012	0.81
216	11	2012	0.75
216	12	2012	0.58
216	1	2013	0.62
216	2	2013	0.63
216	3	2013	0.91
216	4	2013	0.93
216	5	2013	1.22
216	6	2013	1.43
216	7	2013	1.34
216	8	2013	1.30
216	9	2013	1.02
216	10	2013	1.09
216	11	2013	0.78
216	12	2013	0.51
216	1	2014	0.76
216	2	2014	0.63
216	3	2014	1.02
216	4	2014	1.23
216	5	2014	1.25
216	6	2014	1.24
216	7	2014	1.15
216	8	2014	1.21
216	9	2014	1.10
216	10	2014	0.87
216	11	2014	0.71
216	12	2014	0.63
217	1	2012	0.65
217	2	2012	0.75
217	3	2012	0.81
217	4	2012	1.15
217	5	2012	1.31
217	6	2012	1.29
217	7	2012	1.38
217	8	2012	1.26
217	9	2012	1.16
217	10	2012	0.81
217	11	2012	0.75
217	12	2012	0.58
217	1	2013	0.62
217	2	2013	0.63
217	3	2013	0.92
217	4	2013	0.94
217	5	2013	1.22
217	6	2013	1.43
217	7	2013	1.35
217	8	2013	1.30
217	9	2013	1.02
217	10	2013	1.09
217	11	2013	0.74
217	12	2013	0.51
217	1	2014	0.76
217	2	2014	0.63
217	3	2014	1.02
217	4	2014	1.21
217	5	2014	1.25
217	6	2014	1.24
217	7	2014	1.16
217	8	2014	1.22
217	9	2014	1.10
217	10	2014	0.87
217	11	2014	0.71
217	12	2014	0.64
218	1	2014	0.68
218	2	2014	0.58
218	3	2014	0.88
218	4	2014	0.95
218	5	2014	0.94
218	6	2014	1.37
218	7	2014	1.87
218	8	2014	1.70
218	9	2014	0.87
218	10	2014	0.72
218	11	2014	0.93
218	12	2014	0.61
218	1	2015	0.75
218	2	2015	0.73
218	3	2015	0.98
218	4	2015	0.93
218	5	2015	0.87
218	6	2015	1.37
218	7	2015	1.67
218	8	2015	1.73
218	9	2015	0.86
218	10	2015	0.76
218	11	2015	0.83
218	12	2015	0.53
219	1	2012	0.59
219	2	2012	0.77
219	3	2012	0.81
219	4	2012	1.09
219	5	2012	1.23
219	6	2012	1.27
219	7	2012	1.52
219	8	2012	1.35
219	9	2012	1.20
219	10	2012	0.82
219	11	2012	0.78
219	12	2012	0.49
219	1	2013	0.57
219	2	2013	0.80
219	3	2013	1.08
219	4	2013	1.14
219	5	2013	1.23
219	6	2013	1.36
219	7	2013	1.37
219	8	2013	1.21
219	9	2013	0.97
219	10	2013	0.92
219	11	2013	0.71
219	12	2013	0.45
219	1	2014	0.72
219	2	2014	0.56
219	3	2014	0.89
219	4	2014	1.13
219	5	2014	1.30
219	6	2014	1.37
219	7	2014	1.33
219	8	2014	1.27
219	9	2014	1.09
219	10	2014	0.93
219	11	2014	0.68
219	12	2014	0.57
225	1	2012	0.68
225	2	2012	0.83
225	3	2012	0.79
225	4	2012	1.22
225	5	2012	1.30
225	6	2012	1.45
225	7	2012	1.56
225	8	2012	1.30
225	9	2012	1.08
225	10	2012	0.62
225	11	2012	0.63
225	12	2012	0.53
225	1	2013	0.53
225	2	2013	0.75
225	3	2013	1.06
225	4	2013	1.25
225	5	2013	1.21
225	6	2013	1.31
225	7	2013	1.35
225	8	2013	1.30
225	9	2013	1.02
225	10	2013	1.01
225	11	2013	0.65
225	12	2013	0.49
226	1	2015	0.73
226	2	2015	0.80
226	3	2015	1.07
226	4	2015	1.06
226	5	2015	1.27
226	6	2015	1.36
226	7	2015	1.28
226	8	2015	1.30
226	9	2015	1.14
226	10	2015	0.93
226	11	2015	0.62
226	12	2015	0.37
230	1	2015	0.97
230	2	2015	1.02
230	3	2015	1.21
230	4	2015	1.24
230	5	2015	1.07
230	6	2015	1.02
230	7	2015	1.01
230	8	2015	1.06
230	9	2015	1.12
230	10	2015	0.89
230	11	2015	0.71
230	12	2015	0.41
